ano,capital,uf,populacao,codigo_funcao,funcao,empenhado,pago,diferenca_empenhado_pago,taxa_execucao,empenhado_per_capita,pago_per_capita
2023,Aracaju,SE,672614,06,06 - Segurança Pública,338896.6,103064.68,235831.91999999998,0.30411836530670416,0.5038500536711992,0.15323005468218026
2023,Rio de Janeiro,RJ,6775561,07,07 - Relações Exteriores,3775582.65,3773812.69,1769.9599999999627,0.9995312087791272,0.5572354303946198,0.5569742033168914
2023,São Paulo,SP,12396372,07,07 - Relações Exteriores,19834066.96,17606254.05,2227812.91,0.8876774534192658,1.5999896550377806,1.4202747424811066
2023,Macapá,AP,522357,07,07 - Relações Exteriores,16170554.59,8511498.63,7659055.959999999,0.5263578674823917,30.956902252673938,16.294409053578303
2023,Recife,PE,1661017,08,08 - Assistência Social,163188683.65,163136118.54,52565.110000014305,0.9996778875297949,98.24624531235985,98.2145989715939
2023,Belém,PA,1506420,08,08 - Assistência Social,251816695.12,250054481.96,1762213.1599999964,0.9930020002877084,167.16234192323523,165.99253990255042
2023,Goiânia,GO,1555626,08,08 - Assistência Social,19149332.2,18845960.2,303372.0,0.9841575676461448,12.309727530910385,12.11471150520755
2023,Campo Grande,MS,916001,08,08 - Assistência Social,139571382.0,134493564.48,5077817.520000011,0.9636184907877461,152.37033802364846,146.82687516716683
2023,Porto Alegre,RS,1492530,08,08 - Assistência Social,310682026.51,293485174.38,17196852.129999995,0.9446480624477114,208.1579777357909,196.63603035114872
2023,Fortaleza,CE,2703391,08,08 - Assistência Social,181388502.49,171218182.26,10170320.23000002,0.943930733809544,67.09665841530138,63.33459801412374
2023,Natal,RN,896708,08,08 - Assistência Social,87825742.84,82458818.9,5366923.939999998,0.9388912206552309,97.94241028294607,91.95726914447067
2023,Teresina,PI,871126,08,08 - Assistência Social,82841719.91,77639739.94,5201979.969999999,0.9372057946690209,95.09728777467323,89.1257291597312
2023,Vitória,ES,369534,08,08 - Assistência Social,96925766.97,90113177.38,6812589.590000004,0.9297133280141223,262.2918783386644,243.85625512131494
2023,São Luís,MA,1115932,08,08 - Assistência Social,67928093.09,62860831.3,5067261.790000007,0.9254025608626134,60.8711759229057,56.33034208177559
2023,Curitiba,PR,1963726,08,08 - Assistência Social,275193966.68,253421100.93,21772865.75,0.9208817474718919,140.1386785529142,129.05115119420938
2023,Manaus,AM,2255903,08,08 - Assistência Social,188105159.99,172748333.31,15356826.680000007,0.9183604177534715,83.38353200026775,76.57613528152585
2023,Cuiabá,MT,623614,08,08 - Assistência Social,95959860.08,87676070.53,8283789.549999997,0.9136744307141137,153.8770137937891,140.59349297802808
2023,Aracaju,SE,672614,08,08 - Assistência Social,79727115.37,72685439.13,7041676.24000001,0.9116777747781193,118.53323803845892,108.06411869214735
2023,Boa Vista,RR,436591,08,08 - Assistência Social,78656015.71,71582183.82,7073831.890000001,0.9100662317287873,180.15949872993258,163.957076119297
2023,Florianópolis,SC,516524,08,08 - Assistência Social,98905002.44,89703921.8,9201080.64,0.9069705230978405,191.4819106953404,173.66844870712686
2023,Salvador,BA,2900319,08,08 - Assistência Social,291665005.08,263980990.99,27684014.089999974,0.9050828395322689,100.56307774420675,91.01791595683096
2023,Rio Branco,AC,419452,08,08 - Assistência Social,53952364.58,48798884.75,5153479.829999998,0.90448092738626,128.6258369968435,116.33961633273891
2023,Palmas,TO,313349,08,08 - Assistência Social,41245859.86,37234885.25,4010974.6099999994,0.902754491635903,131.6291415003718,118.82879871963848
2023,Belo Horizonte,MG,2530701,08,08 - Assistência Social,412858182.94,369923188.5,42934994.44,0.8960054657648879,163.13985055524142,146.1741977815633
2023,Maceió,AL,1031597,08,08 - Assistência Social,61645724.94,55056571.69,6589153.25,0.8931125677179845,59.75756515383429,53.370232455115705
2023,João Pessoa,PB,825796,08,08 - Assistência Social,54343587.26,48193683.99,6149903.269999996,0.8868329534342927,65.80752057408851,58.3602778289069
2023,São Paulo,SP,12396372,08,08 - Assistência Social,2405260429.36,2096126376.07,309134053.2900002,0.8714758495518693,194.02938451346895,169.09192270690167
2023,Rio de Janeiro,RJ,6775561,08,08 - Assistência Social,963616398.82,835517437.5,128098961.32000005,0.8670643614234211,142.21942637960163,123.31339611583454
2023,Macapá,AP,522357,08,08 - Assistência Social,22705611.14,19650056.3,3055554.84,0.8654273244987847,43.46761149941515,37.61805872229146
2023,Porto Velho,RO,548952,08,08 - Assistência Social,17886041.38,11442057.77,6443983.609999999,0.6397199652458816,32.58215905944417,20.843457661143415
2023,Porto Velho,RO,548952,09,09 - Previdência Social,187765021.82,188197135.78,-432113.96000000834,1.0023013549372057,342.0426955726548,342.8298572188461
2023,Goiânia,GO,1555626,09,09 - Previdência Social,1050605332.75,1050605332.75,0.0,1.0,675.3585583874274,675.3585583874274
2023,Recife,PE,1661017,09,09 - Previdência Social,742509201.11,742479441.86,29759.25,0.9999599206986856,447.0208318819133,447.0029155992985
2023,Campo Grande,MS,916001,09,09 - Previdência Social,583667927.5,583399568.84,268358.6599999666,0.9995402203078908,637.1913649657588,636.8983973161602
2023,Fortaleza,CE,2703391,09,09 - Previdência Social,1381004122.16,1380295029.73,709092.4300000668,0.999486538513085,510.8414292124225,510.5791318126013
2023,João Pessoa,PB,825796,09,09 - Previdência Social,397757067.44,397514052.04,243015.39999997616,0.9993890356202492,481.6650449263498,481.3707647409288
2023,Belém,PA,1506420,09,09 - Previdência Social,13744295.29,13735720.87,8574.419999999925,0.9993761469890539,9.123813604439665,9.118121685851223
2023,Porto Alegre,RS,1492530,09,09 - Previdência Social,1828088656.55,1826275136.25,1813520.2999999523,0.9990079691739774,1224.8254015329676,1223.6103369781513
2023,Vitória,ES,369534,09,09 - Previdência Social,375197299.0,374624263.09,573035.9100000262,0.9984727077952658,1015.3255153788285,1013.7748166339227
2023,Cuiabá,MT,623614,09,09 - Previdência Social,412908645.82,412215923.81,692722.0099999905,0.998322335904049,662.1221554038235,661.0113368365688
2023,Curitiba,PR,1963726,09,09 - Previdência Social,1863737203.39,1860388327.26,3348876.1300001144,0.9982031393031653,949.0821038118353,947.3767354814266
2023,Boa Vista,RR,436591,09,09 - Previdência Social,44111938.26,44009329.95,102608.30999999493,0.9976739106453403,101.0372139141668,100.80219232645658
2023,Aracaju,SE,672614,09,09 - Previdência Social,390775440.81,389841889.54,933551.2699999809,0.997611028809628,580.9802365249608,579.5922914777273
2023,Salvador,BA,2900319,09,09 - Previdência Social,619668425.07,618097439.74,1570985.330000043,0.9974647968712903,213.65526518634675,213.11360568958105
2023,Teresina,PI,871126,09,09 - Previdência Social,439484345.43,438096859.24,1387486.1899999976,0.9968429223829521,504.5014675603759,502.9087172693732
2023,São Luís,MA,1115932,09,09 - Previdência Social,473555267.39,471133393.34,2421874.050000012,0.9948857626199616,424.3585338443561,422.188263568031
2023,Maceió,AL,1031597,09,09 - Previdência Social,435253518.16,432825169.16,2428349.0,0.9944208400422226,421.9220472335612,419.56807664233224
2023,Natal,RN,896708,09,09 - Previdência Social,384072509.28,381266402.43,2806106.8499999642,0.9926938096786453,428.3139096339053,425.1845666928365
2023,Manaus,AM,2255903,09,09 - Previdência Social,529354300.02,525457002.65,3897297.370000005,0.9926376391580218,234.65295272890722,232.92535301828136
2023,Palmas,TO,313349,09,09 - Previdência Social,90426591.22,89483941.67,942649.549999997,0.9895755270957122,288.58107483987504,285.5727692445165
2023,São Paulo,SP,12396372,09,09 - Previdência Social,14002639857.19,13839165530.3,163474326.8900013,0.9883254637298937,1129.575641743407,1116.3883699440448
2023,Macapá,AP,522357,09,09 - Previdência Social,111058182.07,106155323.95,4902858.11999999,0.9558532471123135,212.6097325583844,203.22370323361227
2023,Florianópolis,SC,516524,09,09 - Previdência Social,449981165.2,423844693.82,26136471.379999995,0.9419165213984383,871.1718433218979,820.5711522020274
2023,Belo Horizonte,MG,2530701,09,09 - Previdência Social,1789631071.51,1657809523.41,131821548.0999999,0.9263414956308422,707.1681212083134,655.0791750625617
2023,Rio de Janeiro,RJ,6775561,09,09 - Previdência Social,6360136270.77,5872619885.86,487516384.9100008,0.923348122720179,938.6877737164496,866.7355936814678
2023,Rio Branco,AC,419452,09,09 - Previdência Social,113287660.14,100796559.99,12491100.150000006,0.8897399757876224,270.0849206583828,240.30535076719147
2023,Porto Velho,RO,548952,10,10 - Saúde,543437924.51,562515234.52,-19077310.00999999,1.0351048558622429,989.955268420554,1024.7075054285256
2023,Belém,PA,1506420,10,10 - Saúde,1322801257.27,1316879974.22,5921283.049999952,0.9955236789975387,878.109197481446,874.1784988383054
2023,Recife,PE,1661017,10,10 - Saúde,1659837896.2,1631244857.32,28593038.880000114,0.982773595574929,999.290131407445,982.0759554658381
2023,Maceió,AL,1031597,10,10 - Saúde,1302781725.57,1274498167.54,28283558.02999997,0.9782898719909314,1262.8785519636058,1235.461296940569
2023,Goiânia,GO,1555626,10,10 - Saúde,1908998183.75,1864917525.84,44080657.910000086,0.9769090100319483,1227.1575454190147,1198.8212628485253
2023,Curitiba,PR,1963726,10,10 - Saúde,2796053580.14,2719616125.34,76437454.79999971,0.9726623783811137,1423.8511789017407,1384.9264741313198
2023,Fortaleza,CE,2703391,10,10 - Saúde,3186046466.91,3094707850.91,91338616.0,0.9713316748676973,1178.5370547249731,1144.7503712596513
2023,Aracaju,SE,672614,10,10 - Saúde,637830645.39,610349612.3,27481033.090000033,0.9569148436365944,948.2863059496234,907.4292421805076
2023,Manaus,AM,2255903,10,10 - Saúde,1459290975.77,1382946171.41,76344804.3599999,0.9476836315528393,646.8766501795511,613.0344130088927
2023,São Paulo,SP,12396372,10,10 - Saúde,19616924091.1,18467896223.58,1149027867.5199966,0.9414267057269544,1582.4730083204988,1489.7823511249906
2023,Salvador,BA,2900319,10,10 - Saúde,2371241760.61,2229325760.75,141915999.86000013,0.9401511890447255,817.5796388638629,768.6484696166181
2023,Rio de Janeiro,RJ,6775561,10,10 - Saúde,7018961714.05,6572065560.69,446896153.3600006,0.9363301622709468,1035.9233300460287,969.9662597222576
2023,Campo Grande,MS,916001,10,10 - Saúde,1779766431.15,1658952788.81,120813642.34000015,0.932118259887655,1942.9743320695065,1811.0818534150071
2023,João Pessoa,PB,825796,10,10 - Saúde,1107841027.78,1032589862.92,75251164.86000001,0.9320740404326823,1341.543223483766,1250.4176127275985
2023,Teresina,PI,871126,10,10 - Saúde,1557627770.03,1449563835.2,108063934.82999992,0.9306227476748706,1788.0625420777246,1664.011675922886
2023,Porto Alegre,RS,1492530,10,10 - Saúde,2795432920.24,2598247325.77,197185594.4699998,0.9294615180917771,1872.9492340120464,1740.8342383536678
2023,Palmas,TO,313349,10,10 - Saúde,362836413.28,335199410.0,27637003.27999997,0.9238306788721545,1157.930656488452,1069.7318644706063
2023,Cuiabá,MT,623614,10,10 - Saúde,1248440115.74,1138797605.97,109642509.76999998,0.9121763964585434,2001.9436955231922,1826.1257860952448
2023,Boa Vista,RR,436591,10,10 - Saúde,425908425.61,386239300.55,39669125.06,0.9068599664277959,975.5318492822803,884.6707800893743
2023,São Luís,MA,1115932,10,10 - Saúde,1313164050.41,1190617485.24,122546565.17000008,0.9066784038660377,1176.7419971915851,1066.9265557758
2023,Rio Branco,AC,419452,10,10 - Saúde,288265511.5,261189123.74,27076387.75999999,0.9060713589388234,687.2431446267988,622.6913299733939
2023,Macapá,AP,522357,10,10 - Saúde,365915257.95,328766300.46,37148957.49000001,0.8984766098628328,700.5080011371533,629.3900540434989
2023,Florianópolis,SC,516524,10,10 - Saúde,556927605.36,499247484.83,57680120.53000003,0.8964315649379323,1078.2221259031526,966.5523476740674
2023,Vitória,ES,369534,10,10 - Saúde,427765279.85,373595176.35,54170103.5,0.8733648894576127,1157.5803034362198,1010.9899937488838
2023,Belo Horizonte,MG,2530701,10,10 - Saúde,5188075256.23,4495545923.81,692529332.4199991,0.8665151721559188,2050.0546118367993,1776.4034249047993
2023,Natal,RN,896708,10,10 - Saúde,1346685106.06,1089183255.55,257501850.51,0.8087883727597064,1501.810072018985,1214.6465243423722
2023,Maceió,AL,1031597,11,11 - Trabalho,272394.49,272394.49,0.0,1.0,0.26405126226617565,0.26405126226617565
2023,Campo Grande,MS,916001,11,11 - Trabalho,60451267.87,60415960.56,35307.30999999493,0.9994159376429305,65.9947618725307,65.95621681635718
2023,Palmas,TO,313349,11,11 - Trabalho,1086406.33,1084980.33,1426.0,0.9986874156007541,3.4670808906363195,3.462530054348347
2023,Belém,PA,1506420,11,11 - Trabalho,4741273.1,4703543.9,37729.199999999255,0.992042390471032,3.1473779556830097,3.122332350871603
2023,João Pessoa,PB,825796,11,11 - Trabalho,9052646.71,8976458.73,76187.98000000045,0.9915838999973522,10.962328117355861,10.870068067658357
2023,Recife,PE,1661017,11,11 - Trabalho,18156037.33,17817895.04,338142.2899999991,0.9813757658758901,10.930675200795656,10.727099746721436
2023,Aracaju,SE,672614,11,11 - Trabalho,9455988.75,9029801.65,426187.0999999996,0.9549293985782291,14.058566651898413,13.4249385977693
2023,Macapá,AP,522357,11,11 - Trabalho,2261974.92,2148069.07,113905.8500000001,0.9496431861410736,4.3303237441060425,4.112262437375205
2023,Rio Branco,AC,419452,11,11 - Trabalho,6699066.55,6157345.78,541720.7699999996,0.9191348875314577,15.970996800587432,14.679500348073201
2023,Rio de Janeiro,RJ,6775561,11,11 - Trabalho,84403145.75,76526215.21,7876930.540000007,0.9066749175044817,12.456997398444203,11.29444708858794
2023,São Paulo,SP,12396372,11,11 - Trabalho,372191089.28,337213374.82,34977714.45999998,0.906022160477662,30.024194924127798,27.202585951760724
2023,Teresina,PI,871126,11,11 - Trabalho,13511175.06,12092610.99,1418564.0700000003,0.8950080904362141,15.510012397747284,13.881586578749802
2023,Fortaleza,CE,2703391,11,11 - Trabalho,27278813.55,23162529.58,4116283.9700000025,0.8491032624107656,10.090591242628241,8.56795394376914
2023,Cuiabá,MT,623614,11,11 - Trabalho,16357422.88,13854536.99,2502885.8900000006,0.8469877615586838,26.23004435436023,22.216526553284563
2023,Manaus,AM,2255903,11,11 - Trabalho,45620969.14,36220710.67,9400258.469999999,0.7939487335055767,20.222930303297616,16.05596990207469
2023,Salvador,BA,2900319,11,11 - Trabalho,24507531.87,18672423.11,5835108.760000002,0.7619054913015195,8.449943564828558,6.438058403230817
2023,Curitiba,PR,1963726,11,11 - Trabalho,5167792.36,3740878.73,1426913.6300000004,0.7238833276188364,2.6316259804066355,1.904990171744938
2023,Belo Horizonte,MG,2530701,11,11 - Trabalho,4522729.42,2870657.6,1652071.8199999998,0.6347179619690801,1.7871449136029898,1.1343329773054975
2023,Florianópolis,SC,516524,11,11 - Trabalho,250022.0,125022.0,125000.0,0.5000439961283407,0.48404720787417427,0.24204490014016775
2023,Porto Alegre,RS,1492530,11,11 - Trabalho,463214.54,136584.0,326630.54,0.29486121053108566,0.31035526254078644,0.0915117284074692
2023,Porto Velho,RO,548952,11,11 - Trabalho,100387.5,23587.5,76800.0,0.2349645125140082,0.18287117999387925,0.04296823766012329
2023,Vitória,ES,369534,11,11 - Trabalho,546411.2,106608.2,439802.99999999994,0.1951061764473349,1.4786493259077649,0.2884936162842932
2023,Porto Velho,RO,548952,12,12 - Educação,509360652.26,534101559.8,-24740907.54000002,1.0485724749845247,927.8783067736341,972.9476526180796
2023,Fortaleza,CE,2703391,12,12 - Educação,2605677127.9,2564605821.96,41071305.94000006,0.984237760887474,963.8550723517242,948.6625582314952
2023,Manaus,AM,2255903,12,12 - Educação,2163223332.75,2127796296.16,35427036.589999914,0.9836230332515121,958.9168207808581,943.2126718923643
2023,Recife,PE,1661017,12,12 - Educação,1481916260.53,1445544997.67,36371262.859999895,0.9754566004647308,892.1740479055903,870.2770637928451
2023,Goiânia,GO,1555626,12,12 - Educação,1610513263.93,1569947085.85,40566178.08000016,0.9748116460829326,1035.2830718501748,1009.2059954320639
2023,Belém,PA,1506420,12,12 - Educação,769227201.82,744218174.75,25009027.070000052,0.9674881140307722,510.6326269035196,494.0309971654651
2023,Boa Vista,RR,436591,12,12 - Educação,533193594.78,514756085.8,18437508.97999996,0.9654206105240116,1221.2656577437463,1179.0350369109763
2023,Maceió,AL,1031597,12,12 - Educação,648604839.79,612559556.1,36045283.68999994,0.9444264342805854,628.7385866670802,593.7973415006054
2023,Palmas,TO,313349,12,12 - Educação,546156118.57,514873071.62,31283046.950000048,0.9427214199633827,1742.9642940299796,1643.129774213417
2023,Macapá,AP,522357,12,12 - Educação,410248307.41,385774396.01,24473911.400000036,0.9403436627087874,785.3791705863998,738.5263258844047
2023,Vitória,ES,369534,12,12 - Educação,684350862.7,636657950.9,47692911.80000007,0.9303092691198852,1851.9293561620852,1722.8670457928092
2023,Salvador,BA,2900319,12,12 - Educação,2163373823.67,2000259779.72,163114043.95000005,0.9246020072142274,745.9089236977036,689.6688880499007
2023,Porto Alegre,RS,1492530,12,12 - Educação,965623014.74,889255497.29,76367517.45000005,0.9209137351903709,646.9705900316911,595.8041026244028
2023,Aracaju,SE,672614,12,12 - Educação,462484556.32,423329455.67,39155100.649999976,0.9153374958905482,687.5928189422165,629.3794890828915
2023,Rio Branco,AC,419452,12,12 - Educação,337607187.22,308862090.39,28745096.830000043,0.9148563836371515,804.8768088362913,736.3466866053803
2023,Florianópolis,SC,516524,12,12 - Educação,860076558.72,785790223.42,74286335.30000007,0.9136282293165204,1665.1240963053024,1521.3043796996847
2023,São Paulo,SP,12396372,12,12 - Educação,20515715992.52,18586956286.97,1928759705.5499992,0.9059862348331775,1654.9774395702227,1499.3867792100787
2023,Cuiabá,MT,623614,12,12 - Educação,784979823.37,706709770.92,78270052.45000005,0.9002903640070918,1258.7591416645553,1133.248725846437
2023,Belo Horizonte,MG,2530701,12,12 - Educação,2835350773.25,2546976460.97,288374312.2800002,0.8982932499919742,1120.3815754014402,1006.4312065984878
2023,Rio de Janeiro,RJ,6775561,12,12 - Educação,6699916936.88,5871925299.13,827991637.75,0.8764176264346977,988.8357490811462,866.6330801434744
2023,Curitiba,PR,1963726,12,12 - Educação,1960200604.96,1672413098.06,287787506.9000001,0.8531846658082871,998.2047418835418,851.6529791121571
2023,João Pessoa,PB,825796,12,12 - Educação,785912440.39,667700172.79,118212267.60000002,0.849585957003889,951.7028907744769,808.5534112420016
2023,Campo Grande,MS,916001,12,12 - Educação,1225552200.3,1020150419.47,205401780.82999992,0.8324006266075651,1337.9376226663508,1113.7001154693062
2023,Natal,RN,896708,12,12 - Educação,629234947.83,510677712.81,118557235.02000004,0.8115851075518606,701.7166656592782,569.5027955700183
2023,Teresina,PI,871126,12,12 - Educação,1053218952.19,835929971.21,217288980.98000002,0.7936905896649672,1209.031704012967,959.597086081692
2023,São Luís,MA,1115932,12,12 - Educação,1152350021.51,893589518.66,258760502.85000002,0.7754497348722837,1032.6346242512984,800.7562455956097
2023,Porto Velho,RO,548952,13,13 - Cultura,6763523.77,6784093.32,-20569.550000000745,1.003041247535972,12.320792655824189,12.358263236129936
2023,Belém,PA,1506420,13,13 - Cultura,28033870.14,28033870.14,0.0,1.0,18.609597681921375,18.609597681921375
2023,Recife,PE,1661017,13,13 - Cultura,200079220.29,198551812.42,1527407.8700000048,0.992365984494611,120.45585342594326,119.53629157317474
2023,Maceió,AL,1031597,13,13 - Cultura,49900213.88,48677848.9,1222364.9800000042,0.9755038128105112,48.37180980557331,47.18688489788163
2023,Campo Grande,MS,916001,13,13 - Cultura,20185713.59,19268322.06,917391.5300000012,0.954552435022437,22.036781171636274,21.035263127442
2023,Natal,RN,896708,13,13 - Cultura,73317439.77,66389815.99,6927623.779999994,0.9055119245607559,81.76289245774544,74.03727410706719
2023,Goiânia,GO,1555626,13,13 - Cultura,6461246.14,5844491.14,616755.0,0.9045455030444018,4.153470139995089,3.7570027371617596
2023,Belo Horizonte,MG,2530701,13,13 - Cultura,92935181.94,82890456.44,10044725.5,0.8919168683988268,36.72309843794269,32.75395095667169
2023,Cuiabá,MT,623614,13,13 - Cultura,23553951.79,20949446.23,2604505.5599999987,0.889423839225749,37.7700817973939,33.59361116010866
2023,Porto Alegre,RS,1492530,13,13 - Cultura,44713622.08,38314727.84,6398894.239999995,0.8568916150753494,29.958273589140585,25.67099344066786
2023,João Pessoa,PB,825796,13,13 - Cultura,24678744.56,20537180.2,4141564.3599999994,0.832180913825221,29.884795470067665,24.869556403760733
2023,Fortaleza,CE,2703391,13,13 - Cultura,99506764.79,82449674.79,17057090.0,0.82858361402868,36.80812904607584,30.498612590631545
2023,Aracaju,SE,672614,13,13 - Cultura,12219659.41,9834984.07,2384675.34,0.8048492793466492,18.16741758274434,14.622032949061424
2023,Manaus,AM,2255903,13,13 - Cultura,98399150.62,79106356.01,19292794.61,0.8039333216959835,43.618520220062656,35.0663818479784
2023,Florianópolis,SC,516524,13,13 - Cultura,30937120.11,24487089.94,6450030.169999998,0.7915116162375077,59.89483569011314,47.40745820136141
2023,São Paulo,SP,12396372,13,13 - Cultura,1021249781.16,781216212.42,240033568.74,0.7649609594360405,82.38295697805778,63.01974581111312
2023,Teresina,PI,871126,13,13 - Cultura,25493453.26,19233348.14,6260105.120000001,0.7544426384234774,29.264943601729257,22.078721264202883
2023,Macapá,AP,522357,13,13 - Cultura,28901234.91,21753985.65,7147249.260000002,0.7527009042258256,55.3285107885986,41.645820100046514
2023,Vitória,ES,369534,13,13 - Cultura,26427217.99,19776847.46,6650370.5299999975,0.7483514711039019,71.51498370921213,53.51834326476048
2023,Rio de Janeiro,RJ,6775561,13,13 - Cultura,269186012.87,195956569.96,73229442.91,0.7279597029234753,39.72896308807492,28.921084167052737
2023,Curitiba,PR,1963726,13,13 - Cultura,119013729.79,85838213.78,33175516.010000005,0.721246312769642,60.60607731934089,43.711909798006445
2023,Boa Vista,RR,436591,13,13 - Cultura,44893149.12,30749657.71,14143491.409999996,0.6849521210420269,102.82655647963425,70.43126796017326
2023,Rio Branco,AC,419452,13,13 - Cultura,13139735.43,8883590.96,4256144.469999999,0.6760859841757104,31.325957272822635,21.179040653042545
2023,Salvador,BA,2900319,13,13 - Cultura,82339616.8,51284716.39,31054900.409999996,0.6228437583644426,28.389848427017853,17.682439893680662
2023,Palmas,TO,313349,13,13 - Cultura,31267959.39,19104189.0,12163770.39,0.6109829158250035,99.78637043679731,60.96776756906836
2023,São Luís,MA,1115932,13,13 - Cultura,104607503.45,51766896.24,52840607.21,0.4948679065335251,93.74003384614834,46.38893430782521
2023,Boa Vista,RR,436591,14,14 - Direitos da Cidadania,2522226.69,2522226.69,0.0,1.0,5.777092725227959,5.777092725227959
2023,Manaus,AM,2255903,14,14 - Direitos da Cidadania,30109126.64,30096898.14,12228.5,0.9995938606872856,13.346817943856628,13.341397276389987
2023,Campo Grande,MS,916001,14,14 - Direitos da Cidadania,27378555.37,27324997.19,53558.1799999997,0.9980437908693062,29.889219957183453,29.830750392193895
2023,Recife,PE,1661017,14,14 - Direitos da Cidadania,108236437.37,107482384.05,754053.3200000077,0.9930332766088529,65.1627511157321,64.70878025330265
2023,Rio Branco,AC,419452,14,14 - Direitos da Cidadania,829138.4,815025.57,14112.830000000075,0.9829789212512651,1.9767181942153096,1.9430723181675136
2023,Macapá,AP,522357,14,14 - Direitos da Cidadania,2551383.51,2491707.2,59676.30999999959,0.976610215686469,4.884367415388326,4.770123115034354
2023,Fortaleza,CE,2703391,14,14 - Direitos da Cidadania,31545312.09,30641773.45,903538.6400000006,0.9713574353798697,11.668793781587643,11.334569601659545
2023,Goiânia,GO,1555626,14,14 - Direitos da Cidadania,1052302.45,1019387.88,32914.56999999995,0.9687213785352301,0.6764495129292002,0.6552911046742598
2023,João Pessoa,PB,825796,14,14 - Direitos da Cidadania,5107241.75,4898882.75,208359.0,0.9592032235403778,6.184628830849266,5.932315910951373
2023,Cuiabá,MT,623614,14,14 - Direitos da Cidadania,3472650.47,3289057.62,183592.8500000001,0.9471317797209806,5.568589656422082,5.27418823182289
2023,São Paulo,SP,12396372,14,14 - Direitos da Cidadania,482612767.11,444284627.82,38328139.29000002,0.9205820030010436,38.93177512823913,35.839891527940594
2023,Aracaju,SE,672614,14,14 - Direitos da Cidadania,1413529.94,1298440.64,115089.30000000005,0.9185802176924529,2.1015470091315374,1.930439509138971
2023,Belo Horizonte,MG,2530701,14,14 - Direitos da Cidadania,51545120.21,46210563.04,5334557.170000002,0.8965070379452705,20.367921856434247,18.2599852926126
2023,Teresina,PI,871126,14,14 - Direitos da Cidadania,1641597.29,1460170.83,181426.45999999996,0.8894817498145359,1.8844544761607391,1.6761878649012887
2023,Rio de Janeiro,RJ,6775561,14,14 - Direitos da Cidadania,89099211.68,78554464.59,10544747.090000004,0.8816516230483443,13.15008627034721,11.593794903477365
2023,Salvador,BA,2900319,14,14 - Direitos da Cidadania,44650696.09,36459949.95,8190746.140000001,0.8165594972250745,15.395098294360036,12.571013722973232
2023,Porto Alegre,RS,1492530,14,14 - Direitos da Cidadania,24032156.93,19267345.0,4764811.93,0.8017318235779347,16.1016240410578,12.909184405003584
2023,Maceió,AL,1031597,14,14 - Direitos da Cidadania,6026376.72,4689354.97,1337021.75,0.7781383720067204,5.841793568612549,4.5457237370794985
2023,Florianópolis,SC,516524,14,14 - Direitos da Cidadania,4329116.5,3128771.22,1200345.2799999998,0.7227274248683305,8.381249467594923,6.057358844893946
2023,Vitória,ES,369534,14,14 - Direitos da Cidadania,14486847.14,10071751.33,4415095.8100000005,0.6952341826118005,39.203015527664576,27.255276456293604
2023,Palmas,TO,313349,14,14 - Direitos da Cidadania,3791189.19,2544162.91,1247026.2799999998,0.6710725269819626,12.09893502133404,8.119262898557201
2023,Curitiba,PR,1963726,14,14 - Direitos da Cidadania,2331300.95,1026638.47,1304662.4800000002,0.4403714887174905,1.1871824022292317,0.5228012818488934
2023,São Luís,MA,1115932,14,14 - Direitos da Cidadania,18888766.43,6066972.28,12821794.149999999,0.32119473246088526,16.92644930873924,5.436686357233237
2023,Goiânia,GO,1555626,15,15 - Urbanismo,84145664.24,83328163.76,817500.4799999893,0.9902846987140262,54.09119173888839,53.56567951422772
2023,Manaus,AM,2255903,15,15 - Urbanismo,1871565401.87,1842396300.63,29169101.23999977,0.9844145968872607,829.6302641868909,816.7001420850099
2023,Recife,PE,1661017,15,15 - Urbanismo,1601516903.52,1562594715.25,38922188.26999998,0.9756966734572378,964.1785144402495,940.7457691582928
2023,Belém,PA,1506420,15,15 - Urbanismo,230681408.16,220715988.63,9965419.530000001,0.9568000750060967,153.13219962560242,146.51690008762498
2023,Fortaleza,CE,2703391,15,15 - Urbanismo,1190722473.17,1109779138.84,80943334.33000016,0.9320216623488186,440.45514436128553,410.5137358376942
2023,João Pessoa,PB,825796,15,15 - Urbanismo,366218562.23,332344885.92,33873676.31,0.9075042070403685,443.47340291064626,402.4539788519199
2023,Boa Vista,RR,436591,15,15 - Urbanismo,285048020.97,257714859.01,27333161.96000004,0.9041103254567878,652.8948626288678,590.2889867404505
2023,Salvador,BA,2900319,15,15 - Urbanismo,2219208726.62,1981328121.76,237880604.8599999,0.8928083681329482,765.16022086536,683.1414481510482
2023,Macapá,AP,522357,15,15 - Urbanismo,29371844.27,25922548.56,3449295.710000001,0.882564551333841,56.22944513043761,49.626115013295504
2023,Rio de Janeiro,RJ,6775561,15,15 - Urbanismo,4181623596.91,3684043253.87,497580343.03999996,0.8810078593856019,617.1627112367522,543.7251991193053
2023,Teresina,PI,871126,15,15 - Urbanismo,525505470.39,460503334.87,65002135.51999998,0.8763055016881953,603.2485201796296,528.6299971186717
2023,Palmas,TO,313349,15,15 - Urbanismo,288816476.35,250972933.36,37843542.99000001,0.8689702766675278,921.708626324003,800.9374000236159
2023,Belo Horizonte,MG,2530701,15,15 - Urbanismo,844588766.23,730900643.8,113688122.43000007,0.8653923341444962,333.7370816346933,288.81351206641955
